,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4877,10484409,K03366.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,2.457747720629365,0.0001131,-0.0001131,4.949886914622158,0.00684,-0.00684,0.23980399220731702,0.176,-0.271,1.1960414339996557,0.319,-0.319,5.308267697401205,29.5,-29.5,0.7514160886839212,0.25,-0.1,6.569481420414296,,,4.122283930911342,40.93,-15.42,2.341805806147327,1.0,q1_q17_dr25_tce,5459.0,164.0,-147.0,4.583,0.034,-0.144,0.586118607801422,0.175,-0.07,296.9025,47.628281,15.246
4878,10935993,K03367.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,3.272365568693626,0.0002614,-0.0002614,5.029566299810621,0.00775,-0.00775,0.23507212217948356,0.207,-0.265,1.2861977445816055,0.264,-0.264,5.923988381983068,40.7,-40.7,1.0577902941478545,0.6,-0.2,6.483107351457199,,,3.7823697972012753,39.82,-13.31,2.451005098112319,1.0,q1_q17_dr25_tce,6195.0,169.0,-225.0,4.47,0.067,-0.216,0.6760010217249748,0.305,-0.102,298.19162,48.396259,15.056
4879,5257082,K03368.01,,CANDIDATE,CANDIDATE,0.955,0,0,0,0,2.4056246973196056,6.224e-05,-6.224e-05,4.955625840175293,0.00496,-0.00496,0.4265740713183996,0.052,-0.432,1.0116009116784799,0.149,-0.149,5.409411414053624,24.7,-24.7,0.8960880245566356,0.46,-0.15,6.738152494595957,,,4.79305954708551,109.08,-35.6,2.4595888418037104,1.0,q1_q17_dr25_tce,5947.0,160.0,-196.0,4.487,0.054,-0.202,0.6652619770704096,0.294,-0.098,285.41266,40.42577,14.889
4880,5796185,K03369.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.7741224372017714,4.626e-06,-4.626e-06,5.091111077209854,9.76e-05,-9.76e-05,0.5738004229273791,0.021,-0.023,1.4739068074311574,0.00445,-0.00445,12.245250088516546,261.0,-261.0,3.967646909176143,14.84,-4.93,6.1903154058531475,,,2.658859956911438,11.39,-3.75,6.85751406254539,1.0,q1_q17_dr25_tce,5764.0,170.0,-187.0,4.548,0.036,-0.192,0.6221880916194514,0.247,-0.082,293.45609,41.045849,15.831
4881,8628665,K03434.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,2.4235308818694543,0.0001132,-0.0001132,4.957288243070756,0.0087,-0.0087,0.3206331725914668,0.082,-0.378,1.3969869906586339,0.298,-0.298,4.911919321157098,16.3,-16.3,0.8064758658669485,0.2,-0.11,6.762729506931879,,,4.889672207433241,54.59,-27.31,2.4336133554004498,1.0,q1_q17_dr25_tce,5841.0,79.0,-79.0,4.409,0.054,-0.126,0.7227059828014898,0.167,-0.09,293.34521,44.700642,14.951
4882,3945802,K03435.01,,FALSE POSITIVE,FALSE POSITIVE,0.018,0,0,1,0,3.227470766308863,0.0003263,-0.0003263,4.901312122663648,0.0118,-0.0118,0.18813794211539445,0.261,-0.207,1.6787773905127132,0.329,-0.329,5.77827132664694,28.3,-28.3,0.9477893989335261,0.39,-0.21,6.391917113392602,,,3.4288125486951286,23.11,-10.28,2.681021528714291,1.0,q1_q17_dr25_tce,5659.0,186.0,-186.0,4.473,0.094,-0.175,0.6339278208999741,0.22,-0.119,289.00632,39.093342,15.259
4883,6265665,K03436.01,Kepler-1499 b,CONFIRMED,CANDIDATE,0.969,0,0,0,0,3.811137798398839,0.0003481,-0.0003481,5.101174778876643,0.00639,-0.00639,0.2986220124901153,0.121,-0.348,1.7832231382057686,0.192,-0.192,5.466370951544286,14.8,-14.8,0.76080582903376,0.12,-0.12,6.016157159698354,,,2.0268315914075385,2.47,-1.86,2.975529566236472,1.0,q1_q17_dr25_tce,5002.0,151.0,-136.0,4.543,0.077,-0.063,0.5613286059390975,0.079,-0.079,283.98633,41.65041,13.509
4885,4645174,K03437.01,Kepler-1500 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,2.774652983934821,0.0001883,-0.0001883,4.88955881600731,0.00927,-0.00927,0.6397464038328301,0.059,-0.606,1.9914296643566225,0.295,-0.295,4.891851758106289,10.2,-10.2,1.1568811967920856,0.33,-0.48,6.834108738813838,,,5.174679726089859,67.18,-75.09,2.766319109226186,1.0,q1_q17_dr25_tce,5849.0,70.0,-79.0,4.076,0.182,-0.098,0.9558959864665145,0.237,-0.356,288.88333,39.74456,14.606
4886,4645174,K03437.02,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,3.5765391865611225,0.0005627,-0.0005627,5.073197613833504,0.00952,-0.00952,0.6851150088626811,0.024,-0.709,1.7134375024525852,0.231,-0.231,5.429784129290343,20.7,-20.7,1.506297153514587,0.53,-0.78,6.555356891810665,,,4.068000586882499,21.95,-24.54,2.517696472610991,2.0,q1_q17_dr25_tce,5849.0,70.0,-79.0,4.076,0.182,-0.098,0.9558959864665145,0.237,-0.356,288.88333,39.74456,14.606
4887,8719419,K03506.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.6119290324019375,3.781e-05,-3.781e-05,4.94918674961541,0.00243,-0.00243,0.765932850285593,66.61,-0.369,1.4262359682128383,0.119,-0.119,10.581876362120529,1433.0,-1433.0,4.4796069630127455,21.94,-30.17,7.102499355774649,,,6.244322228405583,384.0,-328.43,3.5115454388310208,1.0,q1_q17_dr25_tce,6878.0,190.0,-285.0,4.012,0.293,-0.158,1.0452115119409944,0.464,-0.638,301.14603,44.869659,12.933
4888,9028474,K03510.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.835771994269688,8.341e-05,-8.341e-05,5.185632968843194,0.000559,-0.000559,0.4330802751411378,0.03,-0.02,2.1471936437306542,0.0344,-0.0344,12.392141339694389,1247.0,-1247.0,3.91879998970717,9.96,-5.35,5.8944028342648505,,,1.6213664832993742,2.35,-1.17,5.810542011227735,1.0,q1_q17_dr25_tce,5887.0,132.0,-162.0,4.477,0.06,-0.14,0.6632033041868731,0.19,-0.102,294.15952,45.375919,12.338
4889,4349442,K01803.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,2.6188763737375598,,,4.951358650390634,,,0.5905605917848443,,,1.2412396869178657,,,5.651084685655752,,,0.8628899551470398,0.08,-0.06,6.380122536899765,,,3.379973745210529,6.26,-4.32,2.617395832834079,2.0,q1_q17_dr25_tce,4914.0,98.0,-98.0,4.61,0.018,-0.046,0.5446471722415014,0.045,-0.03,286.63553,39.488621,13.26
4890,6124137,K07764.01,,CANDIDATE,CANDIDATE,0.991,0,0,0,0,5.43299934074964,0.01402,-0.01402,5.479656357448853,0.0454,-0.0454,0.44468582126144574,0.404,-0.347,3.1175073304799117,1.9,-1.9,5.051777237427431,15.6,-15.6,1.3428648031925547,0.45,-0.83,6.1092475827643655,,,2.359910159613315,3.97,-5.06,2.6461747973841225,1.0,q1_q17_dr25_tce,6004.0,80.0,-80.0,3.814,0.224,-0.096,1.160960913732645,0.347,-0.644,292.0105,41.467098,13.845
4892,6182849,K03512.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.0013593356331496,2.14e-07,-2.14e-07,4.910458624984778,2.74e-05,-2.74e-05,0.21913552991667093,0.002,-0.002,1.8277393596607363,0.00196,-0.00196,12.83939285481589,133.0,-133.0,4.096841442420688,15.43,-7.72,6.939253946041508,,,5.590613776550563,204.73,-88.01,8.371797408723952,1.0,q1_q17_dr25_tce,6133.0,164.0,-182.0,4.435,0.116,-0.174,0.6601073264817452,0.244,-0.122,283.07404,41.540878,13.718
4894,3442054,K03593.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.776442404724967,1.735e-05,-1.735e-05,4.998609682069308,0.000116,-0.000116,0.3597701488460348,0.003,-0.003,2.6217004233893237,0.00856,-0.00856,10.72245207378078,22.5,-22.5,3.8379458020318302,9.57,-15.54,6.3561076606958915,,,3.286908235260028,15.95,-15.69,7.794781965169766,1.0,q1_q17_dr25_tce,6429.0,162.0,-162.0,3.899,0.28,-0.1,1.1246048689423633,0.438,-0.711,291.0188,38.569859,12.112
4895,4079530,K03594.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.929978426473598,1.108e-05,-1.108e-05,4.977219155623003,0.000707,-0.000707,0.32280787442715503,0.01,-0.013,1.6365860443531124,0.0118,-0.0118,11.899146589711632,201.0,-201.0,3.588506479967149,10.84,-3.62,6.541029999189903,,,4.013134506796558,50.97,-16.95,6.8277375709961055,1.0,q1_q17_dr25_tce,6021.0,190.0,-232.0,4.52,0.052,-0.208,0.6392188385343897,0.276,-0.092,296.7345,39.186111,15.556
4896,6445531,K07779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.9970406269701716,1.64e-05,-1.64e-05,4.887656031405524,0.0105,-0.0105,0.41078426958576436,0.455,-0.301,1.343647786398418,0.78,-0.78,4.601162164590552,31.9,-31.9,0.7884573603642702,0.35,-0.15,7.4770384723196965,,,7.740316515324761,2001.71,-798.07,2.341805806147327,1.0,q1_q17_dr25_tce,6418.0,179.0,-246.0,4.395,0.062,-0.188,0.7751878908961548,0.345,-0.148,292.7066,41.894218,15.761
4897,10677186,K03595.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.619086181209474,2.514e-05,-2.514e-05,5.38028066255665,0.000199,-0.000199,0.36186147062603247,0.005,-0.006,2.3743102284459736,0.0125,-0.0125,10.892712711085943,49.7,-49.7,3.295836866004329,7.61,-4.68,6.042632833682381,,,2.124653884501384,6.56,-3.07,7.194436851100335,1.0,q1_q17_dr25_tce,5903.0,184.0,-205.0,4.353,0.128,-0.192,0.7419373447293773,0.322,-0.198,296.22293,47.92392,15.017
4898,9025914,K03596.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.5112473243096547,2.297e-06,-2.297e-06,4.888867143406487,0.000225,-0.000225,0.42264993286226527,0.004,-0.004,1.7616764796243174,0.00501,-0.00501,12.402506651612168,317.0,-317.0,4.09817056705563,16.09,-13.14,6.834108738813838,,,5.174396784628558,145.91,-84.77,7.3401219402878075,1.0,q1_q17_dr25_tce,6153.0,194.0,-237.0,4.302,0.18,-0.18,0.7547125362181002,0.306,-0.25,293.26328,45.349419,16.756
4899,9366988,K03597.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,0,1,1,0,0.7970720124668806,5.1e-07,-5.1e-07,4.89110593951219,0.000435,-0.000435,0.37500590062345585,0.021,-0.037,1.2382003028751631,0.0209,-0.0209,11.468952678581077,426.0,-426.0,3.7247291070076334,11.01,-11.02,7.589841512182657,,,8.194806486284842,3056.32,-1945.05,5.768633446975818,1.0,q1_q17_dr25_tce,5914.0,196.0,-196.0,4.217,0.246,-0.164,0.8202202631234213,0.346,-0.346,299.97156,45.811932,14.371
4900,11657614,K03370.01,,CANDIDATE,CANDIDATE,0.903,0,0,0,0,3.2328789617002216,0.001406,-0.001406,4.998528299314382,0.0431,-0.0431,0.408792898200839,0.527,-0.293,1.3302529702362658,0.814,-0.814,5.85821882796062,85.8,-85.8,0.9242589015233319,0.05,-0.11,6.212606095751519,,,2.7421295147550726,2.04,-2.73,1.916922612182061,2.0,q1_q17_dr25_tce,4891.0,78.0,-78.0,4.516,0.068,-0.02,0.5905605917848443,0.028,-0.056,289.43896,49.73122,14.779
4901,11657614,K03370.02,Kepler-1481 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,1.9376311194141753,7.914e-05,-7.914e-05,4.903821871628459,0.0105,-0.0105,0.0925791812930932,0.367,-0.097,1.1534160807087837,0.34,-0.34,5.5254529391317835,40.6,-40.6,0.8020015854720274,0.04,-0.08,6.682108597449809,,,4.567883601202075,13.42,-17.94,2.1400661634962708,1.0,q1_q17_dr25_tce,4891.0,78.0,-78.0,4.516,0.068,-0.02,0.5905605917848443,0.028,-0.056,289.43896,49.73122,14.779
4903,11125797,K03371.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,4.0796771446379525,0.0005845,-0.0005845,5.100578795980961,0.00796,-0.00796,0.01587334915629015,0.466,-0.016,1.6130314479442305,0.22,-0.22,5.607638614103299,21.2,-21.2,0.8415671856782186,0.17,-0.04,6.003887067106539,,,1.9851308622085946,2.06,-0.75,2.6946271807700692,1.0,q1_q17_dr25_tce,5413.0,73.0,-81.0,4.579,0.011,-0.105,0.598836501088704,0.1,-0.027,285.31381,48.72525,13.747
4904,9785921,K03372.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,3.3235091938189276,0.0002942,-0.0002942,4.929332465025361,0.00903,-0.00903,0.341459778132252,0.058,-0.407,1.9254158540407285,0.278,-0.278,6.123150487933357,29.8,-29.8,1.1878434223960523,0.72,-0.28,6.493753839851686,,,3.8255932774297583,42.94,-15.99,2.928523523860541,1.0,q1_q17_dr25_tce,6215.0,194.0,-259.0,4.44,0.065,-0.208,0.7188149273085231,0.332,-0.133,297.4809,46.589142,15.42
4905,3102000,K03373.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.061476944817635,1.701e-05,-1.701e-05,5.107502200965936,0.000251,-0.000251,0.17730901497041035,0.026,-0.039,2.1357037206879688,0.018,-0.018,11.099967354303123,106.0,-106.0,3.1488824530476656,5.61,-2.1,6.1224928095143865,,,2.4078456036515385,7.52,-2.76,6.6234009966230305,1.0,q1_q17_dr25_tce,5931.0,161.0,-178.0,4.545,0.04,-0.16,0.6221880916194514,0.217,-0.081,287.34946,38.286041,15.936
4906,6599975,K03438.01,Kepler-1501 b,CONFIRMED,CANDIDATE,0.974,0,0,0,0,2.744482530323819,0.0001222,-0.0001222,4.956085545317193,0.00658,-0.00658,0.030529205034822874,0.433,-0.031,1.7145183888846078,0.175,-0.175,4.6520537718869415,6.9,-6.9,0.7323678937132266,0.14,-0.06,6.669498089857879,,,4.515245478460105,30.15,-13.85,2.89591193827178,1.0,q1_q17_dr25_tce,6065.0,66.0,-96.0,4.452,0.024,-0.102,0.7231913019083219,0.138,-0.053,289.91852,42.001431,13.71
4907,8266276,K01731.02,,FALSE POSITIVE,FALSE POSITIVE,0.022,0,0,1,0,0.6086226105374832,5.356e-06,-5.356e-06,4.890212803140439,0.00658,-0.00658,0.06859279146561172,0.389,-0.071,1.1326916023209723,0.203,-0.203,5.598051520023959,23.7,-23.7,0.8153648132841945,0.06,-0.13,7.2991214627108,,,7.029592308312651,316.83,-327.36,2.7013612129514133,2.0,q1_q17_dr25_tce,4748.0,172.0,-153.0,4.526,0.071,-0.038,0.586118607801422,0.043,-0.08,301.4693,44.159649,15.72
4908,5887316,K07747.01,,FALSE POSITIVE,FALSE POSITIVE,0.362,0,0,1,0,0.4719309651151624,1.39e-07,-1.39e-07,4.8878201812496345,0.000182,-0.000182,0.8113745619245951,2.602,-0.117,0.7356797112786478,0.0137,-0.0137,7.125926488669789,9.9,-9.9,3.6109179126442243,4.8,-2.22,7.807916628926408,,,9.068419601006553,2956.27,-1452.52,5.14166355650266,1.0,q1_q17_dr25_tce,6353.0,69.0,-88.0,4.397,0.032,-0.097,0.7579981528795616,0.151,-0.07,295.04559,41.10421,13.989
4909,4282191,K03439.01,Kepler-1502 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,3.7543957697109085,0.0003158,-0.0003158,5.040439567825332,0.00588,-0.00588,0.5134222496132567,0.052,-0.493,2.25831967669603,0.189,-0.189,5.802118375377063,15.3,-15.3,1.1600209167967532,0.63,-0.27,6.411818267709897,,,3.5037539699872475,26.38,-10.54,3.2308043957334744,1.0,q1_q17_dr25_tce,6434.0,144.0,-208.0,4.394,0.06,-0.18,0.7598708126028534,0.33,-0.141,296.10791,39.319908,14.155
4910,3559860,K03440.01,,CANDIDATE,CANDIDATE,0.179,0,0,0,0,3.5271166475067157,0.0006181,-0.0006181,5.087658061722327,0.0123,-0.0123,0.04305948946044697,0.413,-0.044,1.950471160382876,0.45,-0.45,6.230678278599687,47.2,-47.2,1.1662709371419244,0.36,-0.12,6.336825731146441,,,3.2168738221975275,10.11,-3.79,2.580216829592325,1.0,q1_q17_dr25_tce,5819.0,69.0,-87.0,4.468,0.032,-0.128,0.688134638736401,0.163,-0.054,295.16721,38.637081,15.606
4911,10651945,K03441.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.272112874209519,2.031e-06,-2.031e-06,4.940315988999361,6.63e-05,-6.63e-05,0.6205764877251099,0.009,-0.009,1.9395470905257768,0.00431,-0.00431,11.922256424370241,80.2,-80.2,4.043402083484526,19.09,-6.35,6.501289670540389,,,3.8520606642554633,46.0,-14.76,7.699615932478115,1.0,q1_q17_dr25_tce,6208.0,166.0,-222.0,4.454,0.058,-0.232,0.7050757514252192,0.349,-0.116,285.43805,47.90345,15.538
4913,3240159,K03515.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.420497186682886,2.997e-06,-2.997e-06,5.283825430365334,2.92e-05,-2.92e-05,0.7979575449122904,0.015,-0.015,1.9627728848726318,0.00272,-0.00272,12.258527515028069,82.0,-82.0,5.2925507716536995,43.17,-70.11,6.46302945692067,,,3.702535780561422,25.32,-24.67,8.184262675491288,1.0,q1_q17_dr25_tce,6395.0,162.0,-162.0,3.904,0.307,-0.102,1.1026043099376472,0.439,-0.713,292.71317,38.369659,12.261
4914,6147851,K07766.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.4012470454526227,4.047e-05,-4.047e-05,4.896062101377719,0.0101,-0.0101,0.5158131652770298,0.027,-0.504,1.2655381599840907,0.418,-0.418,4.109233174715851,9.2,-9.2,0.6043159668533296,0.24,-0.1,7.158513997329321,,,6.4662380324814706,542.52,-205.54,2.4069451083182885,1.0,q1_q17_dr25_tce,5878.0,158.0,-176.0,4.426,0.087,-0.203,0.6981347220709844,0.291,-0.125,298.13965,41.417229,14.255
4915,9658118,K03516.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,3.2213238021254225,4.604e-05,-4.604e-05,4.937257609064123,0.00176,-0.00176,0.3791211327685624,0.007,-0.006,3.041842659847694,0.0236,-0.0236,12.994873128839215,467.0,-467.0,4.439941706620314,24.29,-13.1,6.620073206530356,,,4.322409317855379,63.84,-29.18,7.057983992228828,1.0,q1_q17_dr25_tce,6461.0,181.0,-250.0,4.338,0.108,-0.186,0.7598708126028534,0.33,-0.178,295.36603,46.377232,14.158
4916,7132542,K03517.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.210066202959453,2.08e-05,-2.08e-05,5.132142597900477,0.000255,-0.000255,0.3960879462955674,0.005,-0.005,3.047441981229493,0.0145,-0.0145,12.940220204698987,271.0,-271.0,4.133885736842633,14.26,-8.82,6.042632833682381,,,2.1198634561787513,5.21,-2.58,7.532463006319562,1.0,q1_q17_dr25_tce,5583.0,169.0,-169.0,4.463,0.121,-0.162,0.6189622823705687,0.199,-0.123,295.88522,42.62188,15.327
4917,8589754,K03518.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.296512808736266,1.089e-06,-1.089e-06,4.8979438542385685,0.000129,-0.000129,0.4434029474485566,0.005,-0.005,1.9728803054454909,0.0034,-0.0034,12.787816086885007,178.0,-178.0,5.0390283685974735,31.76,-68.77,7.249925536717988,,,6.832212431733493,581.32,-682.11,7.795029061785799,1.0,q1_q17_dr25_tce,6461.0,181.0,-227.0,3.846,0.456,-0.114,1.170932950247736,0.461,-0.998,300.79001,44.6534,14.002
4919,2437149,K03598.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.985612336793554,1.537e-05,-1.537e-05,4.934677279360921,0.000598,-0.000598,0.42133845726445457,0.018,-0.017,2.137498163121645,0.0179,-0.0179,12.848455339227641,860.0,-860.0,4.026600910135581,10.66,-4.56,6.3561076606958915,,,3.2924979647388146,16.39,-6.99,6.314091376907141,1.0,q1_q17_dr25_tce,5334.0,185.0,-185.0,4.585,0.03,-0.128,0.5855619698800079,0.154,-0.066,290.20575,37.769138,17.628
4920,9715925,K03599.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.9890086881090896,1.295e-06,-1.295e-06,4.908085232816529,0.000186,-0.000186,0.5247285289349821,0.015,-0.013,1.2488496069892132,0.00712,-0.00712,11.639831206364304,356.0,-356.0,3.4124669739203863,3.23,-3.24,6.6895992691789665,,,4.597238815661811,42.48,-30.71,6.328293862826008,1.0,q1_q17_dr25_tce,5069.0,194.0,-176.0,4.524,0.08,-0.064,0.5766133643039938,0.086,-0.086,294.16446,46.423988,16.515
4921,9529733,K03600.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.7594302445912096,1.631e-05,-1.631e-05,4.905862679664707,0.00279,-0.00279,0.38594244161930047,0.003,-0.005,2.189763479104599,0.0124,-0.0124,11.806273952923558,168.0,-168.0,3.8133070324889884,14.47,-5.17,7.147559271189454,,,6.424447541252886,593.32,-204.35,6.941383459962121,1.0,q1_q17_dr25_tce,6462.0,179.0,-246.0,4.371,0.07,-0.21,0.7728821485787989,0.381,-0.136,293.2088,46.173061,14.038
4922,9613070,K03601.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.2036072525200152,3.188e-06,-3.188e-06,4.891827959024294,0.00113,-0.00113,1.0105094071131369,0.303,-0.157,1.3780681181726646,0.00921,-0.00921,11.57073200206625,142.0,-142.0,4.950318958088201,39.73,-24.48,7.374629015218945,,,7.333709053517617,1284.72,-639.83,6.9065545584056185,1.0,q1_q17_dr25_tce,6384.0,179.0,-247.0,4.348,0.124,-0.186,0.7390761124483451,0.31,-0.191,300.15649,46.20332,14.087
4923,9967771,K01875.02,Kepler-990 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,0.43071305915251507,6.75e-07,-6.75e-07,4.887714005197391,0.00101,-0.00101,0.288181947493432,0.116,-0.334,0.9180891138155344,0.0326,-0.0326,5.2533200006173,4.8,-4.8,0.9820784724121582,0.24,-0.33,7.77779262633883,,,8.937247359767694,2977.95,-2913.75,3.8628327612373745,1.0,q1_q17_dr25_tce,5539.0,83.0,-74.0,4.244,0.174,-0.101,0.7916341272745994,0.175,-0.233,297.9382,46.881401,14.498
4924,10845188,K03602.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.522908343116727,8.706e-05,-8.706e-05,5.637137900901437,0.000211,-0.000211,0.7747271675523681,0.118,-0.066,2.2360071603364666,0.0119,-0.0119,10.486568719482518,49.2,-49.2,3.905803705614229,13.42,-8.93,5.733341276897746,,,1.144222799920162,1.73,-0.86,6.741818751437505,1.0,q1_q17_dr25_tce,5940.0,159.0,-159.0,4.352,0.162,-0.18,0.7030975114131134,0.281,-0.187,283.55252,48.222939,13.867
4925,6543893,K01627.03,,CANDIDATE,CANDIDATE,0.986,0,0,0,0,1.5700230066666538,4.889e-05,-4.889e-05,4.9034152728512606,0.00924,-0.00924,0.23111172096338664,0.195,-0.26,1.1288181307251755,0.218,-0.218,5.450609176890295,25.8,-25.8,1.3217558399823195,0.45,-0.62,7.362010551259734,,,7.279346421241025,623.13,-626.79,2.4336133554004498,3.0,q1_q17_dr25_tce,6068.0,82.0,-82.0,4.04,0.182,-0.112,1.0285474142198225,0.295,-0.406,297.58313,41.952431,15.767
4926,5709103,K07736.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,0.509661222313665,6.678e-06,-6.678e-06,4.887602200974535,0.00806,-0.00806,0.3235317253454782,0.116,-0.382,0.9403978072173882,0.397,-0.397,2.8449093838194073,3.3,-3.3,0.37843643572024505,0.07,-0.05,7.759614150696903,,,8.8749613375916,3165.89,-1852.86,2.151762203259462,1.0,q1_q17_dr25_tce,6143.0,83.0,-92.0,4.344,0.11,-0.121,0.749527513996053,0.189,-0.126,292.93295,40.986401,12.879
4927,6705026,K03374.01,Kepler-1483 b,CONFIRMED,CANDIDATE,0.969,0,0,0,0,2.3521832259069013,0.0001156,-0.0001156,4.952725068304748,0.0101,-0.0101,0.13365638481267358,0.312,-0.143,1.6812002786609912,0.246,-0.246,4.594109238628667,8.4,-8.4,0.9745596399981308,0.33,-0.33,7.0317412587631285,,,5.959999679477404,199.91,-151.96,2.6602595372658615,1.0,q1_q17_dr25_tce,6144.0,80.0,-80.0,4.106,0.159,-0.13,0.9813291280533772,0.334,-0.334,295.40979,42.150829,14.44
4928,6705026,K03374.02,,CANDIDATE,CANDIDATE,0.949,0,0,0,0,3.55844771545186,0.0007045,-0.0007045,5.071611226744833,0.0155,-0.0155,0.27611543608031547,0.134,-0.318,2.0021554477197623,0.455,-0.455,4.9037921984782065,12.0,-12.0,1.0818051703517284,0.38,-0.39,6.606650186198215,,,4.268297869345539,36.4,-27.67,2.5416019934645457,2.0,q1_q17_dr25_tce,6144.0,80.0,-80.0,4.106,0.159,-0.13,0.9813291280533772,0.334,-0.334,295.40979,42.150829,14.44
4929,6779726,K03375.01,Kepler-1918 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.87237392069686,0.0007067,-0.0007067,5.164587668548017,0.0124,-0.0124,0.30821972366932904,0.088,-0.361,1.759064086389913,0.351,-0.351,6.637258031284457,75.6,-75.6,1.2725655957915476,0.75,-0.32,6.210600077024653,,,2.7363136663750693,12.76,-4.84,2.5726122302071057,1.0,q1_q17_dr25_tce,5889.0,186.0,-206.0,4.492,0.065,-0.208,0.6544063522435147,0.268,-0.115,292.53055,42.214649,15.695
4931,5553959,K03377.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,2.3988067845180394,4.724e-05,-4.724e-05,4.8874452167009155,0.00383,-0.00383,0.06765864847381481,0.374,-0.07,0.8544153281560676,0.121,-0.121,5.931714542702208,37.3,-37.3,0.688134638736401,0.07,-0.11,6.2285110035911835,,,2.8069901489571136,4.29,-4.69,2.5952547069568657,1.0,q1_q17_dr25_tce,4338.0,117.0,-143.0,4.731,0.065,-0.035,0.41078426958576436,0.036,-0.054,297.05066,40.717419,15.318
4932,7288306,K03443.01,Kepler-1503 b,CONFIRMED,CANDIDATE,0.985,0,0,0,0,4.576457586316143,0.001086,-0.001086,5.143171775293832,0.00954,-0.00954,0.04783732941416013,0.411,-0.049,2.139595464499583,0.275,-0.275,6.797382221500767,52.0,-52.0,1.1216775615991057,0.33,-0.14,5.7745515455444085,,,1.2584609896100056,1.3,-0.58,3.044522437723423,1.0,q1_q17_dr25_tce,5340.0,160.0,-160.0,4.633,0.036,-0.09,0.5318040301511824,0.112,-0.048,293.72717,42.806759,15.796
4933,5887393,K07748.01,,FALSE POSITIVE,FALSE POSITIVE,0.048,0,0,1,0,0.9364477042258469,1.188e-05,-1.188e-05,4.887485332221555,0.00619,-0.00619,0.5971867894140341,0.15,-0.575,1.3932699748563158,0.193,-0.193,2.509599262378372,1.2,-1.2,0.7466879474879752,0.15,-0.5,8.068089626278244,,,10.104564619963462,11051.11,-18327.66,2.5494451709255714,1.0,q1_q17_dr25_tce,7612.0,211.0,-343.0,3.787,0.391,-0.092,1.3782621894226263,0.418,-1.339,295.06284,41.124611,11.626
